packet_counter,encrypt_time_ns,encrypt_time_us
1495,61657,61.657
1496,52748,52.748
1497,72573,72.573
1498,64856,64.856
1499,46128,46.128
1500,58934,58.934
1501,49143,49.143
1502,66962,66.962
1503,58703,58.703
1504,52007,52.007
1505,80750,80.75
1506,72304,72.304
1507,78641,78.641
1508,86523,86.523
1509,64294,64.294
1510,91478,91.478
1511,57898,57.898
1512,119057,119.057
1513,66656,66.656
1514,51141,51.141
1515,64150,64.15
1516,47677,47.677
1517,85184,85.184
1518,510266,510.266
1519,61733,61.733
1520,88114,88.114
1521,61050,61.05
1522,101731,101.731
1523,175288,175.288
1524,59370,59.37
1525,82765,82.765
1526,58016,58.016
1527,114794,114.794
1528,303438,303.438
1529,54384,54.384
1530,85192,85.192
1531,71081,71.081
1532,95791,95.791
1533,97792,97.792
1534,54489,54.489
1535,60198,60.198
1536,50953,50.953
1537,65789,65.789
1538,75478,75.478
1539,81887,81.887
1540,87806,87.806
1541,68489,68.489
1542,56022,56.022
1543,55431,55.431
1544,53609,53.609
1545,52042,52.042
1546,60367,60.367
1547,117988,117.988
1548,88551,88.551
1549,52381,52.381
1550,59209,59.209
1551,50146,50.146
1552,63779,63.779
1553,55195,55.195
1554,46229,46.229
1555,62683,62.683
1556,48690,48.69
1557,63618,63.618
1558,69239,69.239
1559,49765,49.765
1560,87348,87.348
1561,65879,65.879
1562,67326,67.326
1563,53960,53.96
1564,68136,68.136
1565,55150,55.15
1566,52491,52.491
1567,60950,60.95
1568,59185,59.185
1569,46971,46.971
1570,266642,266.642
1571,45068,45.068
1572,54850,54.85
1573,56909,56.909
1574,43221,43.221
1575,54890,54.89
1576,48143,48.143
1577,62137,62.137
1578,53865,53.865
1579,44525,44.525
1580,52612,52.612
1581,41805,41.805
1582,86054,86.054
1583,117447,117.447
1584,68628,68.628
1585,65449,65.449
1586,53684,53.684
1587,60352,60.352
1588,65895,65.895
1589,45862,45.862
1590,119522,119.522
1591,57004,57.004
1592,66457,66.457
1593,60292,60.292
1594,49453,49.453
1595,58436,58.436
1596,48294,48.294
1597,62642,62.642
1598,61780,61.78
1599,50393,50.393
1600,60106,60.106
1601,49243,49.243
1602,61931,61.931
1603,71102,71.102
1604,61526,61.526
1605,79640,79.64
1606,52819,52.819
1607,81205,81.205
1608,85022,85.022
1609,64192,64.192
1610,75441,75.441
1611,117661,117.661
1612,94037,94.037
1613,61501,61.501
1614,52712,52.712
1615,67226,67.226
1616,48736,48.736
1617,84870,84.87
1618,70977,70.977
1619,47929,47.929
1620,131739,131.739
1621,53691,53.691
1622,95168,95.168
1623,63798,63.798
1624,44713,44.713
1625,80759,80.759
1626,52257,52.257
1627,92123,92.123
1628,69273,69.273
1629,119784,119.784
1630,86395,86.395
1631,48810,48.81
1632,115742,115.742
1633,91949,91.949
1634,52585,52.585
1635,61823,61.823
1636,47058,47.058
1637,65328,65.328
1638,69055,69.055
1639,67320,67.32
1640,52896,52.896
1641,91308,91.308
1642,84578,84.578
1643,82472,82.472
1644,52196,52.196
1645,55864,55.864
1646,61061,61.061
1647,109746,109.746
1648,84415,84.415
1649,60761,60.761
1650,61833,61.833
1651,48337,48.337
1652,64887,64.887
1653,56183,56.183
1654,53772,53.772
1655,58707,58.707
1656,46279,46.279
1657,56956,56.956
1658,60984,60.984
1659,42663,42.663
1660,75932,75.932
1661,52661,52.661
1662,57502,57.502
1663,57346,57.346
1664,230740,230.74
1665,67339,67.339
1666,54817,54.817
1667,57937,57.937
1668,67822,67.822
1669,46549,46.549
1670,58979,58.979
1671,41844,41.844
1672,52134,52.134
1673,50011,50.011
1674,39781,39.781
1675,58015,58.015
1676,45831,45.831
1677,51786,51.786
1678,54697,54.697
1679,45078,45.078
1680,54545,54.545
1681,44751,44.751
1682,74949,74.949
1683,67614,67.614
1684,47084,47.084
1685,73686,73.686
1686,54579,54.579
1687,59195,59.195
1688,64425,64.425
1689,44232,44.232
1690,52500,52.5
1691,45525,45.525
1692,97812,97.812
1693,70702,70.702
1694,55396,55.396
1695,56786,56.786
1696,45993,45.993
1697,61215,61.215
1698,64270,64.27
1699,50682,50.682
1700,56300,56.3
1701,50235,50.235
1702,118332,118.332
1703,59140,59.14
1704,46890,46.89
1705,74914,74.914
1706,58524,58.524
1707,87498,87.498
1708,71304,71.304
1709,53080,53.08
1710,85659,85.659
1711,55815,55.815
1712,100255,100.255
1713,60403,60.403
1714,160096,160.096
1715,65335,65.335
1716,52666,52.666
1717,77685,77.685
1718,69098,69.098
1719,49362,49.362
1720,88933,88.933
1721,54346,54.346
1722,97193,97.193
1723,64947,64.947
1724,55037,55.037
1725,83118,83.118
1726,50181,50.181
1727,88391,88.391
1728,286869,286.869
1729,46427,46.427
1730,90804,90.804
1731,62609,62.609
1732,100298,100.298
1733,59221,59.221
1734,60959,60.959
1735,69797,69.797
1736,49533,49.533
1737,56114,56.114
1738,55065,55.065
1739,45433,45.433
1740,52076,52.076
1741,62394,62.394
1742,62795,62.795
1743,102962,102.962
1744,62832,62.832
1745,58970,58.97
1746,64796,64.796
1747,113369,113.369
1748,111505,111.505
1749,58587,58.587
1750,61587,61.587
1751,67034,67.034
1752,66095,66.095
1753,56617,56.617
1754,52242,52.242
1755,53162,53.162
1756,42298,42.298
1757,78970,78.97
1758,60505,60.505
1759,52452,52.452
1760,79833,79.833
1761,54005,54.005
1762,63590,63.59
1763,62494,62.494
1764,68228,68.228
1765,62054,62.054
1766,53436,53.436
1767,57558,57.558
1768,60310,60.31
1769,50111,50.111
1770,59442,59.442
1771,43409,43.409
1772,53532,53.532
1773,52151,52.151
1774,53121,53.121
1775,55173,55.173
1776,55635,55.635
1777,57371,57.371
1778,75639,75.639
1779,50193,50.193
1780,171655,171.655
1781,46173,46.173
1782,67434,67.434
1783,60692,60.692
1784,48268,48.268
1785,61577,61.577
1786,54623,54.623
1787,57733,57.733
1788,73072,73.072
1789,52749,52.749
1790,290802,290.802
1791,49813,49.813
1792,75620,75.62
1793,64290,64.29
1794,89218,89.218
1795,67007,67.007
1796,60986,60.986
1797,65942,65.942
1798,182281,182.281
1799,48965,48.965
1800,450946,450.946
1801,58919,58.919
1802,66726,66.726
1803,62352,62.352
1804,54523,54.523
1805,80833,80.833
1806,52489,52.489
1807,87589,87.589
1808,79549,79.549
1809,64454,64.454
1810,80138,80.138
1811,107024,107.024
1812,88330,88.33
1813,61920,61.92
1814,158529,158.529
1815,61021,61.021
1816,52587,52.587
1817,82456,82.456
1818,74929,74.929
1819,55907,55.907
1820,209171,209.171
1821,49034,49.034
1822,105148,105.148
1823,59933,59.933
1824,52964,52.964
1825,85286,85.286
1826,54385,54.385
1827,96731,96.731
1828,75608,75.608
1829,72750,72.75
1830,100646,100.646
1831,46142,46.142
1832,99027,99.027
1833,80789,80.789
1834,56743,56.743
1835,57162,57.162
1836,50631,50.631
1837,55777,55.777
1838,159603,159.603
1839,76167,76.167
1840,58082,58.082
1841,39671,39.671
1842,54548,54.548
1843,78664,78.664
1844,415652,415.652
1845,84558,84.558
1846,63330,63.33
1847,91896,91.896
1848,95218,95.218
1849,48811,48.811
1850,64675,64.675
1851,49233,49.233
1852,65642,65.642
1853,58408,58.408
1854,67865,67.865
1855,60704,60.704
1856,46896,46.896
1857,58887,58.887
1858,76522,76.522
1859,43816,43.816
1860,74739,74.739
1861,53108,53.108
1862,64953,64.953
1863,53038,53.038
1864,58869,58.869
1865,67089,67.089
1866,58923,58.923
1867,64354,64.354
1868,178314,178.314
1869,44081,44.081
1870,58159,58.159
1871,42973,42.973
1872,54680,54.68
1873,54342,54.342
1874,47055,47.055
1875,49171,49.171
1876,46211,46.211
1877,58080,58.08
1878,56276,56.276
1879,45182,45.182
1880,51336,51.336
1881,38356,38.356
1882,58598,58.598
1883,55517,55.517
1884,58554,58.554
1885,60877,60.877
1886,51355,51.355
1887,70933,70.933
1888,58251,58.251
1889,42422,42.422
1890,53206,53.206
1891,48715,48.715
1892,419111,419.111
1893,70776,70.776
1894,61986,61.986
1895,118672,118.672
1896,66708,66.708
1897,64822,64.822
1898,67051,67.051
1899,48457,48.457
1900,59515,59.515
1901,50282,50.282
1902,58186,58.186
1903,65098,65.098
1904,50064,50.064
1905,141527,141.527
1906,60552,60.552
1907,114596,114.596
1908,89369,89.369
1909,75012,75.012
1910,82582,82.582
1911,91519,91.519
1912,129074,129.074
1913,54554,54.554
1914,69143,69.143
1915,66005,66.005
1916,58149,58.149
1917,69718,69.718
1918,135581,135.581
1919,67528,67.528
1920,81616,81.616
1921,52514,52.514
1922,94932,94.932
1923,68498,68.498
1924,54735,54.735
1925,81681,81.681
1926,54918,54.918
1927,84963,84.963
1928,121459,121.459
1929,55728,55.728
1930,85813,85.813
1931,55326,55.326
1932,233481,233.481
1933,68447,68.447
1934,60769,60.769
1935,58537,58.537
1936,44818,44.818
1937,56647,56.647
1938,60133,60.133
1939,44747,44.747
1940,66953,66.953
1941,38150,38.15
1942,65521,65.521
1943,70625,70.625
1944,51229,51.229
1945,54397,54.397
1946,98254,98.254
1947,98040,98.04
1948,87881,87.881
1949,49548,49.548
1950,62282,62.282
1951,51460,51.46
1952,60138,60.138
1953,59837,59.837
1954,48251,48.251
1955,55510,55.51
1956,48336,48.336
1957,55099,55.099
1958,57053,57.053
1959,46164,46.164
1960,76147,76.147
1961,45778,45.778
1962,59667,59.667
1963,54349,54.349
1964,55888,55.888
1965,63473,63.473
1966,53531,53.531
1967,63441,63.441
1968,56293,56.293
1969,49504,49.504
1970,62411,62.411
1971,51658,51.658
1972,247660,247.66
1973,80882,80.882
1974,53307,53.307
1975,72281,72.281
1976,44116,44.116
1977,55118,55.118
1978,52913,52.913
1979,43887,43.887
1980,51688,51.688
1981,42594,42.594
1982,82469,82.469
1983,86044,86.044
1984,187698,187.698
1985,59840,59.84
1986,53485,53.485
1987,54793,54.793
1988,377646,377.646
1989,44784,44.784
1990,56310,56.31
1991,44010,44.01
1992,75183,75.183
1993,67488,67.488
1994,45503,45.503
1995,56856,56.856
1996,54971,54.971
1997,92818,92.818
1998,74226,74.226
1999,56131,56.131
2000,70056,70.056
2001,331471,331.471
2002,56211,56.211
2003,66844,66.844
2004,52005,52.005
2005,76346,76.346
2006,375578,375.578
2007,62369,62.369
2008,70672,70.672
2009,56691,56.691
2010,71831,71.831
2011,106307,106.307
2012,59524,59.524
2013,63992,63.992
2014,52262,52.262
2015,73821,73.821
2016,75617,75.617
2017,63342,63.342
2018,84296,84.296
2019,53466,53.466
2020,95927,95.927
2021,77423,77.423
2022,105256,105.256
2023,72791,72.791
2024,56649,56.649
2025,108330,108.33
2026,84470,84.47
2027,70558,70.558
2028,71885,71.885
2029,59587,59.587
2030,68478,68.478
2031,96302,96.302
2032,56344,56.344
2033,61004,61.004
2034,50305,50.305
2035,71462,71.462
2036,75804,75.804
2037,52848,52.848
2038,64271,64.271
2039,62913,62.913
2040,65973,65.973
2041,69576,69.576
2042,55555,55.555
2043,59708,59.708
2044,54441,54.441
2045,97980,97.98
2046,69527,69.527
2047,71980,71.98
2048,93397,93.397
2049,108662,108.662
2050,108458,108.458
2051,162419,162.419
2052,97509,97.509
2053,70220,70.22
2054,58897,58.897
2055,88913,88.913
2056,85974,85.974
2057,73615,73.615
2058,95264,95.264
2059,67801,67.801
2060,97808,97.808
2061,120217,120.217
2062,56847,56.847
2063,124810,124.81
2064,53882,53.882
2065,105692,105.692
2066,93416,93.416
2067,104542,104.542
2068,95625,95.625
2069,149369,149.369
2070,86485,86.485
2071,81312,81.312
2072,69011,69.011
2073,154161,154.161
2074,144154,144.154
2075,78334,78.334
2076,89470,89.47
2077,55190,55.19
2078,69098,69.098
2079,50797,50.797
2080,70290,70.29
2081,71172,71.172
2082,57333,57.333
2083,64927,64.927
2084,51248,51.248
2085,72775,72.775
2086,86300,86.3
2087,71940,71.94
2088,103196,103.196
2089,66525,66.525
2090,75176,75.176
2091,70110,70.11
2092,60260,60.26
2093,64098,64.098
2094,92242,92.242
2095,96268,96.268
2096,74866,74.866
2097,67018,67.018
2098,85814,85.814
2099,66022,66.022
2100,79831,79.831
2101,86290,86.29
2102,68358,68.358
2103,84750,84.75
2104,57898,57.898
2105,78026,78.026
2106,97378,97.378
2107,86446,86.446
2108,78845,78.845
2109,58327,58.327
2110,73542,73.542
2111,85118,85.118
2112,55318,55.318
2113,63572,63.572
2114,52735,52.735
2115,71416,71.416
2116,98707,98.707
2117,60038,60.038
2118,70387,70.387
2119,56697,56.697
2120,127010,127.01
2121,140298,140.298
2122,82440,82.44
2123,70512,70.512
2124,114115,114.115
2125,75077,75.077
2126,105410,105.41
2127,79263,79.263
2128,67100,67.1
2129,73022,73.022
2130,75181,75.181
2131,90455,90.455
2132,53113,53.113
2133,64948,64.948
2134,52503,52.503
2135,76933,76.933
2136,102441,102.441
2137,59414,59.414
2138,70316,70.316
2139,59293,59.293
2140,78943,78.943
2141,67519,67.519
2142,55512,55.512
2143,71005,71.005
2144,61498,61.498
2145,84895,84.895
2146,68705,68.705
2147,74999,74.999
2148,92303,92.303
2149,85240,85.24
2150,97326,97.326
2151,77620,77.62
2152,59840,59.84
2153,66827,66.827
2154,58434,58.434
2155,85407,85.407
2156,115183,115.183
2157,69281,69.281
2158,107362,107.362
2159,112362,112.362
2160,81177,81.177
2161,127575,127.575
2162,54075,54.075
2163,69308,69.308
2164,59219,59.219
2165,89960,89.96
2166,133153,133.153
2167,88800,88.8
2168,98218,98.218
2169,78582,78.582
2170,92761,92.761
2171,80771,80.771
2172,64859,64.859
2173,82497,82.497
2174,78823,78.823
2175,119037,119.037
2176,69712,69.712
2177,63963,63.963
2178,119618,119.618
2179,57729,57.729
2180,74994,74.994
2181,66167,66.167
2182,59878,59.878
2183,66842,66.842
2184,49461,49.461
2185,74855,74.855
2186,87445,87.445
2187,54877,54.877
2188,102936,102.936
2189,86116,86.116
2190,74135,74.135
2191,97698,97.698
2192,52605,52.605
2193,59758,59.758
2194,53499,53.499
2195,69513,69.513
2196,79995,79.995
2197,60790,60.79
2198,87560,87.56
2199,56265,56.265
2200,81690,81.69
2201,65040,65.04
2202,69060,69.06
2203,77159,77.159
2204,73291,73.291
2205,85126,85.126
2206,78792,78.792
2207,64399,64.399
2208,68120,68.12
2209,56116,56.116
2210,75325,75.325
2211,88505,88.505
2212,57601,57.601
2213,75375,75.375
2214,61313,61.313
2215,76826,76.826
2216,77148,77.148
2217,65433,65.433
2218,62715,62.715
2219,55860,55.86
2220,79728,79.728
2221,80662,80.662
2222,75753,75.753
2223,64681,64.681
2224,92988,92.988
2225,132405,132.405
2226,115259,115.259
2227,78988,78.988
2228,70435,70.435
2229,72391,72.391
2230,97158,97.158
2231,82855,82.855
2232,60022,60.022
2233,71160,71.16
2234,53858,53.858
2235,109700,109.7
2236,148058,148.058
2237,109520,109.52
2238,60710,60.71
2239,53676,53.676
2240,55366,55.366
2241,63611,63.611
2242,41526,41.526
2243,59928,59.928
2244,40948,40.948
2245,102767,102.767
2246,59958,59.958
2247,71128,71.128
2248,84143,84.143
2249,72190,72.19
2250,87822,87.822
2251,73768,73.768
2252,49934,49.934
2253,57913,57.913
2254,43838,43.838
2255,72015,72.015
2256,57732,57.732
2257,58844,58.844
2258,105752,105.752
2259,51776,51.776
2260,83792,83.792
2261,70849,70.849
2262,64036,64.036
2263,93732,93.732
2264,101718,101.718
2265,99454,99.454
2266,64223,64.223
2267,87483,87.483
2268,84467,84.467
2269,60801,60.801
2270,99836,99.836
2271,56829,56.829
2272,48950,48.95
2273,58567,58.567
2274,45021,45.021
2275,51760,51.76
2276,103222,103.222
2277,74237,74.237
2278,54734,54.734
2279,47950,47.95
2280,60902,60.902
2281,62116,62.116
2282,52269,52.269
2283,70169,70.169
2284,42623,42.623
2285,61828,61.828
2286,63088,63.088
2287,46844,46.844
2288,100898,100.898
2289,55072,55.072
2290,86638,86.638
2291,53401,53.401
2292,45570,45.57
2293,70167,70.167
2294,48742,48.742
2295,55155,55.155
2296,52658,52.658
2297,47110,47.11
2298,79911,79.911
2299,48968,48.968
2300,75301,75.301
2301,69090,69.09
2302,64759,64.759
2303,64065,64.065
2304,45506,45.506
2305,51130,51.13
2306,56940,56.94
2307,98209,98.209
2308,64960,64.96
2309,55788,55.788
2310,59659,59.659
2311,48593,48.593
2312,45526,45.526
2313,78577,78.577
2314,57548,57.548
2315,52970,52.97
2316,47721,47.721
2317,50674,50.674
2318,49735,49.735
2319,42982,42.982
2320,50022,50.022
2321,50047,50.047
2322,48141,48.141
2323,59680,59.68
2324,118128,118.128
2325,72696,72.696
2326,81117,81.117
2327,96995,96.995
2328,64643,64.643
2329,51176,51.176
2330,62765,62.765
2331,56398,56.398
2332,43415,43.415
2333,53244,53.244
2334,46221,46.221
2335,84430,84.43
2336,61627,61.627
2337,48879,48.879
2338,51955,51.955
2339,49009,49.009
2340,67501,67.501
2341,76258,76.258
2342,49091,49.091
2343,50175,50.175
2344,44365,44.365
2345,75403,75.403
2346,55941,55.941
2347,58709,58.709
2348,81595,81.595
2349,82338,82.338
2350,89234,89.234
2351,70717,70.717
2352,63897,63.897
2353,50264,50.264
2354,49962,49.962
2355,69784,69.784
2356,56183,56.183
2357,64650,64.65
2358,92906,92.906
2359,51919,51.919
2360,86383,86.383
2361,64304,64.304
2362,71101,71.101
2363,64374,64.374
2364,59464,59.464
2365,95828,95.828
2366,112722,112.722
2367,81856,81.856
2368,93534,93.534
2369,56986,56.986
2370,77925,77.925
2371,64707,64.707
2372,59117,59.117
2373,86239,86.239
2374,53139,53.139
2375,60375,60.375
2376,49344,49.344
2377,86346,86.346
2378,91278,91.278
2379,53288,53.288
2380,66093,66.093
2381,67883,67.883
2382,60009,60.009
2383,58406,58.406
2384,48137,48.137
2385,53710,53.71
2386,147728,147.728
2387,75925,75.925
2388,99183,99.183
2389,87021,87.021
2390,72248,72.248
2391,55574,55.574
2392,54501,54.501
2393,61340,61.34
2394,50213,50.213
2395,57751,57.751
2396,50558,50.558
2397,101506,101.506
2398,68524,68.524
2399,48326,48.326
2400,72207,72.207
2401,62850,62.85
2402,78605,78.605
2403,58117,58.117
2404,52485,52.485
2405,58263,58.263
2406,45672,45.672
2407,60075,60.075
2408,93681,93.681
2409,98273,98.273
2410,153142,153.142
2411,181979,181.979
2412,116962,116.962
2413,119080,119.08
2414,64951,64.951
2415,86729,86.729
2416,58992,58.992
2417,69976,69.976
2418,57533,57.533
2419,63462,63.462
2420,89554,89.554
2421,68959,68.959
2422,102265,102.265
2423,79609,79.609
2424,56317,56.317
2425,82632,82.632
2426,129400,129.4
2427,157422,157.422
2428,108511,108.511
2429,79236,79.236
2430,84142,84.142
2431,75222,75.222
2432,159859,159.859
2433,105740,105.74
2434,58023,58.023
2435,63351,63.351
2436,67105,67.105
2437,58914,58.914
2438,67551,67.551
2439,51892,51.892
2440,139146,139.146
2441,50982,50.982
2442,51947,51.947
2443,51753,51.753
2444,50696,50.696
2445,77610,77.61
2446,49937,49.937
2447,78725,78.725
2448,88322,88.322
2449,76537,76.537
2450,91912,91.912
2451,68104,68.104
2452,55551,55.551
2453,59137,59.137
2454,48324,48.324
2455,70317,70.317
2456,48986,48.986
2457,79959,79.959
2458,136784,136.784
2459,51355,51.355
2460,86347,86.347
2461,50222,50.222
2462,55458,55.458
2463,52163,52.163
2464,46690,46.69
2465,127690,127.69
2466,55030,55.03
2467,91945,91.945
2468,92042,92.042
2469,54753,54.753
2470,102324,102.324
2471,81786,81.786
2472,60089,60.089
2473,57735,57.735
2474,49568,49.568
2475,77006,77.006
2476,170331,170.331
2477,102087,102.087
2478,66270,66.27
2479,97818,97.818
2480,126926,126.926
2481,75801,75.801
2482,75662,75.662
2483,109956,109.956
2484,54633,54.633
2485,57947,57.947
2486,56526,56.526
2487,64644,64.644
2488,109069,109.069
2489,63709,63.709
2490,69661,69.661
2491,40971,40.971
2492,86916,86.916
2493,62569,62.569
2494,41329,41.329
2495,56151,56.151
2496,44745,44.745
2497,55350,55.35
2498,85900,85.9
2499,63783,63.783
2500,77713,77.713
2501,60927,60.927
2502,101002,101.002
2503,74114,74.114
2504,54341,54.341
2505,55976,55.976
2506,103618,103.618
2507,49975,49.975
2508,54652,54.652
2509,66371,66.371
2510,68178,68.178
2511,65330,65.33
2512,64283,64.283
2513,62796,62.796
2514,48832,48.832
2515,57719,57.719
2516,44903,44.903
2517,57528,57.528
2518,54692,54.692
2519,43513,43.513
2520,86922,86.922
2521,47727,47.727
2522,65093,65.093
2523,52456,52.456
2524,49094,49.094
2525,63743,63.743
2526,99653,99.653
2527,87098,87.098
2528,72865,72.865
2529,51142,51.142
2530,99179,99.179
2531,65929,65.929
2532,118904,118.904
2533,72919,72.919
2534,46113,46.113
2535,58525,58.525
2536,47627,47.627
2537,55947,55.947
2538,89758,89.758
2539,43580,43.58
2540,50158,50.158
2541,53569,53.569
2542,54770,54.77
2543,49880,49.88
2544,42071,42.071
2545,127515,127.515
2546,45390,45.39
2547,78315,78.315
2548,85618,85.618
2549,72634,72.634
2550,83784,83.784
2551,63885,63.885
2552,62164,62.164
2553,56437,56.437
2554,47513,47.513
2555,70982,70.982
2556,64503,64.503
2557,75585,75.585
2558,139524,139.524
2559,55953,55.953
2560,86163,86.163
2561,59723,59.723
2562,60912,60.912
2563,57445,57.445
2564,50944,50.944
2565,84865,84.865
2566,51334,51.334
2567,95253,95.253
2568,87602,87.602
2569,55159,55.159
2570,85169,85.169
2571,51833,51.833
2572,114865,114.865
2573,61653,61.653
2574,64136,64.136
2575,59349,59.349
2576,45538,45.538
2577,62923,62.923
2578,117653,117.653
2579,49897,49.897
2580,58513,58.513
2581,92434,92.434
2582,78737,78.737
2583,70500,70.5
2584,52744,52.744
2585,62921,62.921
2586,51498,51.498
2587,56436,56.436
2588,113711,113.711
2589,54115,54.115
2590,54616,54.616
2591,50706,50.706
2592,59897,59.897
2593,54825,54.825
2594,118208,118.208
2595,91533,91.533
2596,59661,59.661
2597,119436,119.436
2598,105256,105.256
2599,67825,67.825
2600,70359,70.359
2601,66450,66.45
2602,81274,81.274
2603,61105,61.105
2604,61146,61.146
2605,61564,61.564
2606,111923,111.923
2607,54388,54.388
2608,56231,56.231
2609,44344,44.344
2610,95918,95.918
2611,65414,65.414
2612,126184,126.184
2613,60831,60.831
2614,45180,45.18
2615,122173,122.173
2616,43082,43.082
2617,60364,60.364
2618,108708,108.708
2619,49281,49.281
2620,57151,57.151
2621,45568,45.568
2622,54703,54.703
2623,56970,56.97
2624,50307,50.307
2625,62128,62.128
2626,59897,59.897
2627,81398,81.398
2628,113937,113.937
2629,56630,56.63
2630,102470,102.47
2631,54505,54.505
2632,94206,94.206
2633,68981,68.981
2634,48111,48.111
2635,86674,86.674
2636,68401,68.401
2637,59010,59.01
2638,53874,53.874
2639,46881,46.881
2640,47375,47.375
2641,40281,40.281
2642,51295,51.295
2643,48162,48.162
2644,42478,42.478
2645,79049,79.049
2646,51929,51.929
2647,71572,71.572
2648,87257,87.257
2649,90852,90.852
2650,79413,79.413
2651,71512,71.512
2652,61283,61.283
2653,108260,108.26
2654,54280,54.28
2655,65010,65.01
2656,51061,51.061
2657,84580,84.58
2658,86734,86.734
2659,66680,66.68
2660,82166,82.166
2661,55785,55.785
2662,57574,57.574
2663,73864,73.864
2664,45425,45.425
2665,83781,83.781
2666,54924,54.924
2667,96559,96.559
2668,107845,107.845
2669,79565,79.565
2670,87654,87.654
2671,65238,65.238
2672,58503,58.503
2673,65675,65.675
2674,47585,47.585
2675,57284,57.284
2676,48178,48.178
2677,60223,60.223
2678,54281,54.281
2679,48025,48.025
2680,51108,51.108
2681,45410,45.41
2682,129885,129.885
2683,93429,93.429
2684,57788,57.788
2685,60021,60.021
2686,48694,48.694
2687,56310,56.31
2688,111776,111.776
2689,60619,60.619
2690,57219,57.219
2691,46173,46.173
2692,56132,56.132
2693,56227,56.227
2694,51208,51.208
2695,62864,62.864
2696,49132,49.132
2697,75269,75.269
2698,151074,151.074
2699,65663,65.663
2700,116398,116.398
2701,70024,70.024
2702,79045,79.045
2703,121615,121.615
2704,45023,45.023
2705,50792,50.792
2706,51588,51.588
2707,103289,103.289
2708,65470,65.47
2709,46318,46.318
2710,68410,68.41
2711,47206,47.206
2712,53747,53.747
2713,54992,54.992
2714,45609,45.609
2715,51479,51.479
2716,44255,44.255
2717,61314,61.314
2718,96204,96.204
2719,52453,52.453
2720,67197,67.197
2721,49322,49.322
2722,58899,58.899
2723,61364,61.364
2724,49882,49.882
2725,60443,60.443
2726,49268,49.268
2727,119867,119.867
2728,77047,77.047
2729,54141,54.141
2730,64033,64.033
2731,47926,47.926
2732,86738,86.738
2733,95858,95.858
2734,75383,75.383
2735,69017,69.017
2736,47657,47.657
2737,56066,56.066
2738,59077,59.077
2739,66560,66.56
2740,51203,51.203
2741,42649,42.649
2742,47058,47.058
2743,49414,49.414
2744,41849,41.849
2745,73428,73.428
2746,48495,48.495
2747,81675,81.675
2748,82796,82.796
2749,106817,106.817
2750,96110,96.11
2751,85357,85.357
2752,67985,67.985
2753,99084,99.084
2754,50005,50.005
2755,69221,69.221
2756,41079,41.079
2757,73213,73.213
2758,114215,114.215
2759,49858,49.858
2760,91547,91.547
2761,60508,60.508
2762,75493,75.493
2763,67129,67.129
2764,45470,45.47
2765,84238,84.238
2766,47401,47.401
2767,93949,93.949
2768,118518,118.518
2769,51951,51.951
2770,77158,77.158
2771,47948,47.948
2772,62314,62.314
2773,63927,63.927
2774,50684,50.684
2775,56183,56.183
2776,46433,46.433
2777,66692,66.692
2778,56655,56.655
2779,40852,40.852
2780,50024,50.024
2781,42992,42.992
2782,56628,56.628
2783,68599,68.599
2784,91677,91.677
2785,64228,64.228
2786,43800,43.8
2787,66593,66.593
2788,109313,109.313
2789,56246,56.246
2790,50710,50.71
2791,71386,71.386
2792,57882,57.882
2793,119780,119.78
2794,40141,40.141
2795,116742,116.742
2796,50934,50.934
2797,55140,55.14
2798,75331,75.331
2799,65762,65.762
2800,113183,113.183
2801,61465,61.465
2802,73161,73.161
2803,61486,61.486
2804,46856,46.856
2805,54342,54.342
2806,47255,47.255
2807,64890,64.89
2808,63530,63.53
2809,49794,49.794
2810,258947,258.947
2811,54602,54.602
2812,86810,86.81
2813,64274,64.274
2814,57460,57.46
2815,63326,63.326
2816,47086,47.086
2817,55588,55.588
2818,53508,53.508
2819,46219,46.219
2820,50189,50.189
2821,101942,101.942
2822,54631,54.631
2823,52148,52.148
2824,49866,49.866
2825,58139,58.139
2826,41795,41.795
2827,111373,111.373
2828,61969,61.969
2829,45441,45.441
2830,52298,52.298
2831,44084,44.084
2832,53510,53.51
2833,70860,70.86
2834,47258,47.258
2835,96031,96.031
2836,56359,56.359
2837,62498,62.498
2838,57337,57.337
2839,42893,42.893
2840,45025,45.025
2841,38920,38.92
2842,45390,45.39
2843,49416,49.416
2844,43039,43.039
2845,76779,76.779
2846,56770,56.77
2847,66975,66.975
2848,99208,99.208
2849,53738,53.738
2850,72953,72.953
2851,56879,56.879
2852,54107,54.107
2853,59609,59.609
2854,58688,58.688
2855,66245,66.245
2856,64860,64.86
2857,68498,68.498
2858,79768,79.768
2859,71867,71.867
2860,78761,78.761
2861,52865,52.865
2862,52843,52.843
2863,57277,57.277
2864,46711,46.711
2865,86411,86.411
2866,53079,53.079
2867,97058,97.058
2868,80846,80.846
2869,58654,58.654
2870,82429,82.429
2871,53131,53.131
2872,53042,53.042
2873,70302,70.302
2874,55899,55.899
2875,62965,62.965
2876,42502,42.502
2877,70050,70.05
2878,59266,59.266
2879,50305,50.305
2880,52848,52.848
2881,46170,46.17
2882,70068,70.068
2883,115831,115.831
2884,47577,47.577
2885,77935,77.935
2886,103413,103.413
2887,75855,75.855
2888,108107,108.107
2889,57261,57.261
2890,50532,50.532
2891,104257,104.257
