packet_counter,decrypt_time_ns,decrypt_time_us
1495,81876,81.876
1496,231386,231.386
1497,79574,79.574
1498,77495,77.495
1499,83394,83.394
1500,75941,75.941
1501,88694,88.694
1502,75662,75.662
1503,97686,97.686
1504,79311,79.311
1505,61785,61.785
1506,54527,54.527
1507,77143,77.143
1508,94729,94.729
1509,73212,73.212
1510,400812,400.812
1511,84673,84.673
1512,73162,73.162
1513,242342,242.342
1514,115157,115.157
1515,72531,72.531
1516,72765,72.765
1517,94814,94.814
1518,93189,93.189
1519,77808,77.808
1520,97214,97.214
1521,250656,250.656
1522,110926,110.926
1523,159343,159.343
1524,157228,157.228
1525,396928,396.928
1526,199503,199.503
1527,100762,100.762
1528,169583,169.583
1529,129024,129.024
1530,92061,92.061
1531,79160,79.16
1532,82615,82.615
1533,78321,78.321
1534,96508,96.508
1535,102482,102.482
1536,121699,121.699
1537,90818,90.818
1538,108247,108.247
1539,97890,97.89
1540,90287,90.287
1541,101780,101.78
1542,157134,157.134
1543,100142,100.142
1544,152536,152.536
1545,191295,191.295
1546,92406,92.406
1547,111478,111.478
1548,106468,106.468
1549,100485,100.485
1550,91677,91.677
1551,119151,119.151
1552,109865,109.865
1553,108687,108.687
1554,83696,83.696
1555,85215,85.215
1556,80743,80.743
1557,91993,91.993
1558,120488,120.488
1559,99101,99.101
1560,100588,100.588
1561,118795,118.795
1562,121447,121.447
1563,103998,103.998
1564,104550,104.55
1565,87066,87.066
1566,89509,89.509
1567,77469,77.469
1568,80015,80.015
1569,78137,78.137
1570,84583,84.583
1571,73159,73.159
1572,53309,53.309
1573,78910,78.91
1574,78702,78.702
1575,81225,81.225
1576,93026,93.026
1577,79713,79.713
1578,253635,253.635
1579,111870,111.87
1580,96405,96.405
1581,73726,73.726
1582,86709,86.709
1583,89532,89.532
1584,68006,68.006
1585,80210,80.21
1586,123268,123.268
1587,91374,91.374
1588,70664,70.664
1589,88387,88.387
1590,107605,107.605
1591,84795,84.795
1592,104617,104.617
1593,114459,114.459
1594,79134,79.134
1595,193631,193.631
1596,91463,91.463
1597,89546,89.546
1598,85363,85.363
1599,178273,178.273
1600,147646,147.646
1601,69153,69.153
1602,65016,65.016
1603,84108,84.108
1604,62362,62.362
1605,77256,77.256
1606,86539,86.539
1607,100122,100.122
1608,71494,71.494
1609,87406,87.406
1610,90839,90.839
1611,78568,78.568
1612,72144,72.144
1613,88405,88.405
1614,419864,419.864
1615,103265,103.265
1616,82872,82.872
1617,87651,87.651
1618,83320,83.32
1619,88009,88.009
1620,72985,72.985
1621,254287,254.287
1622,67112,67.112
1623,413365,413.365
1624,77262,77.262
1625,252204,252.204
1626,69774,69.774
1627,87193,87.193
1628,77217,77.217
1629,92101,92.101
1630,79872,79.872
1631,71531,71.531
1632,76896,76.896
1633,85525,85.525
1634,79923,79.923
1635,76748,76.748
1636,81847,81.847
1637,97297,97.297
1638,111278,111.278
1639,107199,107.199
1640,81884,81.884
1641,80873,80.873
1642,123137,123.137
1643,113231,113.231
1644,101304,101.304
1645,109380,109.38
1646,105553,105.553
1647,78936,78.936
1648,106470,106.47
1649,119571,119.571
1650,109808,109.808
1651,96412,96.412
1652,99306,99.306
1653,103796,103.796
1654,97208,97.208
1655,81650,81.65
1656,85084,85.084
1657,112428,112.428
1658,82884,82.884
1659,260791,260.791
1660,217523,217.523
1661,129378,129.378
1662,91478,91.478
1663,113008,113.008
1664,94102,94.102
1665,104005,104.005
1666,86837,86.837
1667,110447,110.447
1668,99215,99.215
1669,85807,85.807
1670,231661,231.661
1671,56248,56.248
1672,331928,331.928
1673,85597,85.597
1674,653053,653.053
1675,94588,94.588
1676,93259,93.259
1677,85785,85.785
1678,253818,253.818
1679,74949,74.949
1680,89947,89.947
1681,68035,68.035
1682,94218,94.218
1683,78742,78.742
1684,92858,92.858
1685,96909,96.909
1686,82806,82.806
1687,86901,86.901
1688,114296,114.296
1689,235246,235.246
1690,102055,102.055
1691,114512,114.512
1692,90431,90.431
1693,64090,64.09
1694,255276,255.276
1695,95017,95.017
1696,66080,66.08
1697,89618,89.618
1698,84289,84.289
1699,87365,87.365
1700,72482,72.482
1701,91239,91.239
1702,91914,91.914
1703,71607,71.607
1704,85139,85.139
1705,62485,62.485
1706,57226,57.226
1707,85252,85.252
1708,66705,66.705
1709,81877,81.877
1710,68966,68.966
1711,56151,56.151
1712,74619,74.619
1713,94080,94.08
1714,66030,66.03
1715,85609,85.609
1716,75266,75.266
1717,112862,112.862
1718,77856,77.856
1719,79293,79.293
1720,69651,69.651
1721,225655,225.655
1722,55565,55.565
1723,50635,50.635
1724,78427,78.427
1725,82758,82.758
1726,65035,65.035
1727,78909,78.909
1728,64822,64.822
1729,64171,64.171
1730,84547,84.547
1731,80858,80.858
1732,79742,79.742
1733,76822,76.822
1734,76690,76.69
1735,75158,75.158
1736,395032,395.032
1737,84443,84.443
1738,320032,320.032
1739,153723,153.723
1740,102808,102.808
1741,104125,104.125
1742,93752,93.752
1743,125692,125.692
1744,111598,111.598
1745,90271,90.271
1746,82482,82.482
1747,101171,101.171
1748,95297,95.297
1749,113870,113.87
1750,102155,102.155
1751,121605,121.605
1752,95126,95.126
1753,95558,95.558
1754,97884,97.884
1755,87824,87.824
1756,84088,84.088
1757,126694,126.694
1758,98230,98.23
1759,111969,111.969
1760,128521,128.521
1761,104910,104.91
1762,123205,123.205
1763,115119,115.119
1764,117351,117.351
1765,94134,94.134
1766,94727,94.727
1767,82786,82.786
1768,78479,78.479
1769,87427,87.427
1770,90882,90.882
1771,81346,81.346
1772,127185,127.185
1773,116771,116.771
1774,110073,110.073
1775,116828,116.828
1776,88690,88.69
1777,75212,75.212
1778,69252,69.252
1779,83752,83.752
1780,82327,82.327
1781,91448,91.448
1782,81085,81.085
1783,73250,73.25
1784,89895,89.895
1785,86738,86.738
1786,102246,102.246
1787,81822,81.822
1788,90734,90.734
1789,94866,94.866
1790,119928,119.928
1791,94177,94.177
1792,100239,100.239
1793,89778,89.778
1794,98645,98.645
1795,94249,94.249
1796,92623,92.623
1797,94768,94.768
1798,83496,83.496
1799,98937,98.937
1800,135378,135.378
1801,87693,87.693
1802,98376,98.376
1803,75219,75.219
1804,85873,85.873
1805,83018,83.018
1806,76438,76.438
1807,69352,69.352
1808,66780,66.78
1809,71976,71.976
1810,117083,117.083
1811,89139,89.139
1812,76449,76.449
1813,65320,65.32
1814,83174,83.174
1815,71019,71.019
1816,81915,81.915
1817,68541,68.541
1818,87412,87.412
1819,94505,94.505
1820,65973,65.973
1821,83704,83.704
1822,66679,66.679
1823,79241,79.241
1824,93306,93.306
1825,94196,94.196
1826,97584,97.584
1827,98705,98.705
1828,81403,81.403
1829,97116,97.116
1830,73842,73.842
1831,82411,82.411
1832,64861,64.861
1833,89630,89.63
1834,81523,81.523
1835,89595,89.595
1836,87006,87.006
1837,289972,289.972
1838,93324,93.324
1839,105191,105.191
1840,102662,102.662
1841,123778,123.778
1842,100980,100.98
1843,99819,99.819
1844,121936,121.936
1845,83099,83.099
1846,103781,103.781
1847,78514,78.514
1848,101917,101.917
1849,73380,73.38
1850,113769,113.769
1851,111894,111.894
1852,80530,80.53
1853,176174,176.174
1854,496440,496.44
1855,89104,89.104
1856,84240,84.24
1857,115345,115.345
1858,98590,98.59
1859,112961,112.961
1860,130207,130.207
1861,116081,116.081
1862,242050,242.05
1863,114392,114.392
1864,75120,75.12
1865,68825,68.825
1866,83998,83.998
1867,80370,80.37
1868,56413,56.413
1869,82715,82.715
1870,90293,90.293
1871,181250,181.25
1872,83318,83.318
1873,65425,65.425
1874,89226,89.226
1875,83937,83.937
1876,78146,78.146
1877,183610,183.61
1878,71344,71.344
1879,84678,84.678
1880,81697,81.697
1881,69784,69.784
1882,76355,76.355
1883,64588,64.588
1884,94558,94.558
1885,88860,88.86
1886,96799,96.799
1887,89380,89.38
1888,78887,78.887
1889,64832,64.832
1890,92717,92.717
1891,77218,77.218
1892,105060,105.06
1893,91369,91.369
1894,114160,114.16
1895,86975,86.975
1896,61505,61.505
1897,79012,79.012
1898,77909,77.909
1899,70838,70.838
1900,161805,161.805
1901,72336,72.336
1902,72974,72.974
1903,80484,80.484
1904,68216,68.216
1905,86553,86.553
1906,69937,69.937
1907,68298,68.298
1908,157845,157.845
1909,62419,62.419
1910,65987,65.987
1911,63998,63.998
1912,96214,96.214
1913,81949,81.949
1914,89532,89.532
1915,82711,82.711
1916,72934,72.934
1917,57779,57.779
1918,66280,66.28
1919,91174,91.174
1920,87365,87.365
1921,245921,245.921
1922,72148,72.148
1923,100354,100.354
1924,64488,64.488
1925,84029,84.029
1926,301914,301.914
1927,62750,62.75
1928,77233,77.233
1929,67477,67.477
1930,86134,86.134
1931,75756,75.756
1932,70886,70.886
1933,83506,83.506
1934,139167,139.167
1935,62491,62.491
1936,59494,59.494
1937,100438,100.438
1938,90384,90.384
1939,92727,92.727
1940,102159,102.159
1941,92926,92.926
1942,170155,170.155
1943,89723,89.723
1944,82286,82.286
1945,115050,115.05
1946,96440,96.44
1947,99768,99.768
1948,93700,93.7
1949,108608,108.608
1950,109939,109.939
1951,105362,105.362
1952,81479,81.479
1953,183513,183.513
1954,101509,101.509
1955,76878,76.878
1956,79021,79.021
1957,79133,79.133
1958,106032,106.032
1959,113518,113.518
1960,786858,786.858
1961,370479,370.479
1962,136482,136.482
1963,88402,88.402
1964,297060,297.06
1965,79267,79.267
1966,74353,74.353
1967,69183,69.183
1968,171009,171.009
1969,77070,77.07
1970,89668,89.668
1971,81758,81.758
1972,99026,99.026
1973,73112,73.112
1974,89417,89.417
1975,63241,63.241
1976,74914,74.914
1977,74766,74.766
1978,223780,223.78
1979,83757,83.757
1980,80791,80.791
1981,68245,68.245
1982,88499,88.499
1983,103666,103.666
1984,86606,86.606
1985,80297,80.297
1986,245779,245.779
1987,78870,78.87
1988,79716,79.716
1989,82102,82.102
1990,92195,92.195
1991,174957,174.957
1992,83010,83.01
1993,47622,47.622
1994,103995,103.995
1995,92825,92.825
1996,292033,292.033
1997,81354,81.354
1998,87061,87.061
1999,89315,89.315
2000,96198,96.198
2001,161893,161.893
2002,135118,135.118
2003,98303,98.303
2004,100823,100.823
2005,205974,205.974
2006,75846,75.846
2007,87091,87.091
2008,111563,111.563
2009,89349,89.349
2010,111334,111.334
2011,85695,85.695
2012,85543,85.543
2013,82291,82.291
2014,95475,95.475
2015,99418,99.418
2016,95175,95.175
2017,92063,92.063
2018,110025,110.025
2019,90460,90.46
2020,133377,133.377
2021,146226,146.226
2022,204120,204.12
2023,172331,172.331
2024,105944,105.944
2025,85808,85.808
2026,312278,312.278
2027,66186,66.186
2028,77080,77.08
2029,129063,129.063
2030,128600,128.6
2031,125578,125.578
2032,95467,95.467
2033,82492,82.492
2034,300305,300.305
2035,145576,145.576
2036,99711,99.711
2037,94432,94.432
2038,157662,157.662
2039,81491,81.491
2040,91853,91.853
2041,292170,292.17
2042,87196,87.196
2043,85810,85.81
2044,104893,104.893
2045,90057,90.057
2046,110552,110.552
2047,87957,87.957
2048,86941,86.941
2049,70057,70.057
2050,84126,84.126
2051,89691,89.691
2052,67482,67.482
2053,70226,70.226
2054,73930,73.93
2055,106380,106.38
2056,91712,91.712
2057,98861,98.861
2058,82038,82.038
2059,69565,69.565
2060,94461,94.461
2061,68666,68.666
2062,390495,390.495
2063,58761,58.761
2064,355003,355.003
2065,98503,98.503
2066,94496,94.496
2067,98234,98.234
2068,166784,166.784
2069,104406,104.406
2070,247925,247.925
2071,93804,93.804
2072,85289,85.289
2073,89872,89.872
2074,98391,98.391
2075,143385,143.385
2076,138226,138.226
2077,215490,215.49
2078,119357,119.357
2079,137114,137.114
2080,112027,112.027
2081,130799,130.799
2082,102506,102.506
2083,81442,81.442
2084,99003,99.003
2085,86340,86.34
2086,79785,79.785
2087,127087,127.087
2088,124661,124.661
2089,82134,82.134
2090,98010,98.01
2091,98571,98.571
2092,120540,120.54
2093,122033,122.033
2094,106418,106.418
2095,250244,250.244
2096,214081,214.081
2097,84087,84.087
2098,110074,110.074
2099,93532,93.532
2100,111254,111.254
2101,102678,102.678
2102,96229,96.229
2103,83825,83.825
2104,87443,87.443
2105,94030,94.03
2106,122731,122.731
2107,86238,86.238
2108,94059,94.059
2109,86681,86.681
2110,325587,325.587
2111,86929,86.929
2112,87259,87.259
2113,79376,79.376
2114,84346,84.346
2115,111540,111.54
2116,99266,99.266
2117,100240,100.24
2118,82537,82.537
2119,319082,319.082
2120,111362,111.362
2121,95257,95.257
2122,99217,99.217
2123,92019,92.019
2124,67171,67.171
2125,93407,93.407
2126,101478,101.478
2127,146688,146.688
2128,94972,94.972
2129,89095,89.095
2130,93343,93.343
2131,77355,77.355
2132,102225,102.225
2133,98243,98.243
2134,110014,110.014
2135,103931,103.931
2136,73272,73.272
2137,118244,118.244
2138,77062,77.062
2139,99875,99.875
2140,90815,90.815
2141,248799,248.799
2142,86242,86.242
2143,89543,89.543
2144,78881,78.881
2145,133566,133.566
2146,76080,76.08
2147,77247,77.247
2148,69941,69.941
2149,113267,113.267
2150,78484,78.484
2151,96994,96.994
2152,70487,70.487
2153,97037,97.037
2154,74555,74.555
2155,101655,101.655
2156,221999,221.999
2157,71650,71.65
2158,321729,321.729
2159,224905,224.905
2160,85197,85.197
2161,95479,95.479
2162,69927,69.927
2163,78924,78.924
2164,89057,89.057
2165,96977,96.977
2166,99411,99.411
2167,85393,85.393
2168,110533,110.533
2169,108583,108.583
2170,469981,469.981
2171,311738,311.738
2172,73655,73.655
2173,100276,100.276
2174,91155,91.155
2175,123914,123.914
2176,129527,129.527
2177,92077,92.077
2178,85680,85.68
2179,99552,99.552
2180,95411,95.411
2181,104514,104.514
2182,244780,244.78
2183,175216,175.216
2184,105398,105.398
2185,111682,111.682
2186,111184,111.184
2187,143005,143.005
2188,107128,107.128
2189,138112,138.112
2190,96957,96.957
2191,197856,197.856
2192,174664,174.664
2193,92812,92.812
2194,98720,98.72
2195,126036,126.036
2196,105553,105.553
2197,104789,104.789
2198,107302,107.302
2199,110262,110.262
2200,132833,132.833
2201,92619,92.619
2202,78718,78.718
2203,77090,77.09
2204,100449,100.449
2205,63276,63.276
2206,139951,139.951
2207,85458,85.458
2208,448946,448.946
2209,79041,79.041
2210,106555,106.555
2211,86270,86.27
2212,94268,94.268
2213,70947,70.947
2214,107673,107.673
2215,68232,68.232
2216,81830,81.83
2217,191835,191.835
2218,72948,72.948
2219,83418,83.418
2220,66416,66.416
2221,80517,80.517
2222,267298,267.298
2223,83102,83.102
2224,98438,98.438
2225,123206,123.206
2226,155985,155.985
2227,99182,99.182
2228,210890,210.89
2229,89853,89.853
2230,139604,139.604
2231,88476,88.476
2232,78946,78.946
2233,97987,97.987
2234,240776,240.776
2235,132620,132.62
2236,113046,113.046
2237,100324,100.324
2238,145052,145.052
2239,118998,118.998
2240,181962,181.962
2241,85927,85.927
2242,87261,87.261
2243,76957,76.957
2244,91250,91.25
2245,87165,87.165
2246,267728,267.728
2247,89891,89.891
2248,82570,82.57
2249,72417,72.417
2250,247945,247.945
2251,76925,76.925
2252,72567,72.567
2253,71782,71.782
2254,94284,94.284
2255,64594,64.594
2256,73134,73.134
2257,67199,67.199
2258,394401,394.401
2259,70242,70.242
2260,67910,67.91
2261,87039,87.039
2262,91096,91.096
2263,90562,90.562
2264,88696,88.696
2265,64536,64.536
2266,119443,119.443
2267,110460,110.46
2268,185642,185.642
2269,82254,82.254
2270,102556,102.556
2271,259842,259.842
2272,98691,98.691
2273,93000,93.0
2274,91755,91.755
2275,92865,92.865
2276,107511,107.511
2277,88506,88.506
2278,82211,82.211
2279,83607,83.607
2280,99865,99.865
2281,95711,95.711
2282,231899,231.899
2283,84659,84.659
2284,240344,240.344
2285,125248,125.248
2286,105661,105.661
2287,103266,103.266
2288,135475,135.475
2289,107672,107.672
2290,136401,136.401
2291,127438,127.438
2292,100035,100.035
2293,91609,91.609
2294,100043,100.043
2295,103601,103.601
2296,86028,86.028
2297,80868,80.868
2298,190727,190.727
2299,82031,82.031
2300,119808,119.808
2301,81631,81.631
2302,117331,117.331
2303,87385,87.385
2304,93716,93.716
2305,98427,98.427
2306,99588,99.588
2307,102006,102.006
2308,140766,140.766
2309,92536,92.536
2310,85438,85.438
2311,88921,88.921
2312,78643,78.643
2313,85077,85.077
2314,89023,89.023
2315,74954,74.954
2316,95505,95.505
2317,84565,84.565
2318,368800,368.8
2319,85638,85.638
2320,82533,82.533
2321,88012,88.012
2322,112609,112.609
2323,76720,76.72
2324,153179,153.179
2325,85622,85.622
2326,238921,238.921
2327,87967,87.967
2328,74833,74.833
2329,111416,111.416
2330,102687,102.687
2331,80642,80.642
2332,90786,90.786
2333,124195,124.195
2334,84788,84.788
2335,74393,74.393
2336,131932,131.932
2337,89557,89.557
2338,87516,87.516
2339,93350,93.35
2340,192650,192.65
2341,99981,99.981
2342,91404,91.404
2343,83952,83.952
2344,241593,241.593
2345,79875,79.875
2346,84304,84.304
2347,116029,116.029
2348,107517,107.517
2349,74456,74.456
2350,105851,105.851
2351,226379,226.379
2352,220357,220.357
2353,82907,82.907
2354,80983,80.983
2355,79696,79.696
2356,173031,173.031
2357,78518,78.518
2358,91479,91.479
2359,106803,106.803
2360,102515,102.515
2361,66956,66.956
2362,70473,70.473
2363,80326,80.326
2364,85428,85.428
2365,76655,76.655
2366,107466,107.466
2367,105956,105.956
2368,94455,94.455
2369,83776,83.776
2370,111244,111.244
2371,121565,121.565
2372,82176,82.176
2373,77215,77.215
2374,96712,96.712
2375,149852,149.852
2376,134473,134.473
2377,193002,193.002
2378,95542,95.542
2379,86406,86.406
2380,151271,151.271
2381,96196,96.196
2382,121954,121.954
2383,99547,99.547
2384,159908,159.908
2385,77940,77.94
2386,207005,207.005
2387,115430,115.43
2388,135562,135.562
2389,95792,95.792
2390,106095,106.095
2391,106895,106.895
2392,116313,116.313
2393,97518,97.518
2394,93197,93.197
2395,79856,79.856
2396,91275,91.275
2397,109266,109.266
2398,72811,72.811
2399,88144,88.144
2400,84186,84.186
2401,87507,87.507
2402,186673,186.673
2403,74912,74.912
2404,79357,79.357
2405,66594,66.594
2406,74641,74.641
2407,106540,106.54
2408,118568,118.568
2409,112058,112.058
2410,91453,91.453
2411,94781,94.781
2412,269893,269.893
2413,154147,154.147
2414,88945,88.945
2415,76702,76.702
2416,92418,92.418
2417,83619,83.619
2418,171629,171.629
2419,103195,103.195
2420,94596,94.596
2421,79740,79.74
2422,72195,72.195
2423,101670,101.67
2424,91428,91.428
2425,269602,269.602
2426,70027,70.027
2427,76572,76.572
2428,67642,67.642
2429,89432,89.432
2430,60888,60.888
2431,88969,88.969
2432,82029,82.029
2433,79704,79.704
2434,101347,101.347
2435,81022,81.022
2436,198083,198.083
2437,72809,72.809
2438,479046,479.046
2439,117263,117.263
2440,108697,108.697
2441,84777,84.777
2442,87449,87.449
2443,83034,83.034
2444,90995,90.995
2445,85914,85.914
2446,91246,91.246
2447,106278,106.278
2448,91883,91.883
2449,97338,97.338
2450,113717,113.717
2451,89592,89.592
2452,83703,83.703
2453,80867,80.867
2454,73265,73.265
2455,83824,83.824
2456,92685,92.685
2457,99723,99.723
2458,122926,122.926
2459,80502,80.502
2460,86815,86.815
2461,110755,110.755
2462,96782,96.782
2463,161453,161.453
2464,96261,96.261
2465,64262,64.262
2466,106391,106.391
2467,109495,109.495
2468,250745,250.745
2469,134766,134.766
2470,84078,84.078
2471,91061,91.061
2472,217573,217.573
2473,105758,105.758
2474,76022,76.022
2475,176809,176.809
2476,136457,136.457
2477,100285,100.285
2478,82307,82.307
2479,89048,89.048
2480,87545,87.545
2481,139132,139.132
2482,108110,108.11
2483,226742,226.742
2484,113544,113.544
2485,90856,90.856
2486,242762,242.762
2487,93817,93.817
2488,98307,98.307
2489,104539,104.539
2490,132511,132.511
2491,92387,92.387
2492,300054,300.054
2493,91577,91.577
2494,288218,288.218
2495,85168,85.168
2496,91522,91.522
2497,242932,242.932
2498,160692,160.692
2499,120540,120.54
2500,140435,140.435
2501,95979,95.979
2502,83894,83.894
2503,94224,94.224
2504,477953,477.953
2505,79041,79.041
2506,198365,198.365
2507,73133,73.133
2508,233095,233.095
2509,78829,78.829
2510,167393,167.393
2511,93764,93.764
2512,90808,90.808
2513,107985,107.985
2514,121922,121.922
2515,92339,92.339
2516,112037,112.037
2517,139988,139.988
2518,95448,95.448
2519,92092,92.092
2520,117760,117.76
2521,98650,98.65
2522,88829,88.829
2523,90886,90.886
2524,203305,203.305
2525,80953,80.953
2526,83103,83.103
2527,84790,84.79
2528,96977,96.977
2529,78904,78.904
2530,81588,81.588
2531,276438,276.438
2532,223015,223.015
2533,72937,72.937
2534,70127,70.127
2535,91098,91.098
2536,89992,89.992
2537,96985,96.985
2538,71833,71.833
2539,78904,78.904
2540,138818,138.818
2541,96410,96.41
2542,632151,632.151
2543,170575,170.575
2544,131223,131.223
2545,83052,83.052
2546,279482,279.482
2547,99026,99.026
2548,87567,87.567
2549,80560,80.56
2550,99939,99.939
2551,107572,107.572
2552,245275,245.275
2553,152775,152.775
2554,89369,89.369
2555,84619,84.619
2556,240046,240.046
2557,72560,72.56
2558,76223,76.223
2559,103109,103.109
2560,88083,88.083
2561,160912,160.912
2562,204061,204.061
2563,67111,67.111
2564,538466,538.466
2565,79196,79.196
2566,479184,479.184
2567,260233,260.233
2568,167112,167.112
2569,124251,124.251
2570,120925,120.925
2571,102725,102.725
2572,109558,109.558
2573,120110,120.11
2574,97623,97.623
2575,283424,283.424
2576,100851,100.851
2577,102332,102.332
2578,83780,83.78
2579,88513,88.513
2580,111134,111.134
2581,94907,94.907
2582,171516,171.516
2583,237086,237.086
2584,71706,71.706
2585,91627,91.627
2586,114421,114.421
2587,190269,190.269
2588,92673,92.673
2589,92175,92.175
2590,119072,119.072
2591,103436,103.436
2592,151185,151.185
2593,114756,114.756
2594,247766,247.766
2595,307311,307.311
2596,93315,93.315
2597,92068,92.068
2598,98184,98.184
2599,92388,92.388
2600,89006,89.006
2601,268243,268.243
2602,80236,80.236
2603,112229,112.229
2604,94082,94.082
2605,86471,86.471
2606,97588,97.588
2607,68046,68.046
2608,105839,105.839
2609,183264,183.264
2610,97334,97.334
2611,102799,102.799
2612,100181,100.181
2613,283287,283.287
2614,339447,339.447
2615,59903,59.903
2616,95047,95.047
2617,86533,86.533
2618,98690,98.69
2619,69660,69.66
2620,96345,96.345
2621,84592,84.592
2622,104490,104.49
2623,68174,68.174
2624,91321,91.321
2625,60734,60.734
2626,67543,67.543
2627,69435,69.435
2628,85799,85.799
2629,82867,82.867
2630,72915,72.915
2631,102696,102.696
2632,93057,93.057
2633,104070,104.07
2634,93273,93.273
2635,68019,68.019
2636,379709,379.709
2637,82982,82.982
2638,76795,76.795
2639,89862,89.862
2640,200498,200.498
2641,90187,90.187
2642,93442,93.442
2643,86475,86.475
2644,111617,111.617
2645,80426,80.426
2646,250749,250.749
2647,91270,91.27
2648,104940,104.94
2649,197483,197.483
2650,80001,80.001
2651,116828,116.828
2652,336774,336.774
2653,92090,92.09
2654,103423,103.423
2655,70462,70.462
2656,99954,99.954
2657,98356,98.356
2658,172817,172.817
2659,101035,101.035
2660,432835,432.835
2661,180280,180.28
2662,471620,471.62
2663,195575,195.575
2664,85002,85.002
2665,149704,149.704
2666,219087,219.087
2667,258797,258.797
2668,61316,61.316
2669,177503,177.503
2670,100782,100.782
2671,84522,84.522
2672,149041,149.041
2673,250730,250.73
2674,94145,94.145
2675,97029,97.029
2676,95510,95.51
2677,87006,87.006
2678,443966,443.966
2679,218278,218.278
2680,100050,100.05
2681,85791,85.791
2682,129666,129.666
2683,120596,120.596
2684,95921,95.921
2685,162004,162.004
2686,130445,130.445
2687,130696,130.696
2688,137374,137.374
2689,101545,101.545
2690,114985,114.985
2691,120111,120.111
2692,103767,103.767
2693,160813,160.813
2694,133720,133.72
2695,107607,107.607
2696,120938,120.938
2697,90660,90.66
2698,107893,107.893
2699,112884,112.884
2700,80023,80.023
2701,91922,91.922
2702,206298,206.298
2703,103464,103.464
2704,135268,135.268
2705,176624,176.624
2706,89899,89.899
2707,90129,90.129
2708,109458,109.458
2709,236034,236.034
2710,93216,93.216
2711,119779,119.779
2712,89268,89.268
2713,78249,78.249
2714,154132,154.132
2715,71230,71.23
2716,83719,83.719
2717,136834,136.834
2718,108972,108.972
2719,124428,124.428
2720,91711,91.711
2721,97516,97.516
2722,91271,91.271
2723,93100,93.1
2724,95518,95.518
2725,92675,92.675
2726,114688,114.688
2727,99905,99.905
2728,107226,107.226
2729,99950,99.95
2730,93665,93.665
2731,119115,119.115
2732,97657,97.657
2733,90084,90.084
2734,86590,86.59
2735,82130,82.13
2736,94911,94.911
2737,102616,102.616
2738,113840,113.84
2739,85317,85.317
2740,77793,77.793
2741,210493,210.493
2742,87120,87.12
2743,208894,208.894
2744,85259,85.259
2745,137576,137.576
2746,136913,136.913
2747,92153,92.153
2748,150810,150.81
2749,86808,86.808
2750,97281,97.281
2751,101576,101.576
2752,88049,88.049
2753,195819,195.819
2754,104203,104.203
2755,111658,111.658
2756,103001,103.001
2757,71493,71.493
2758,69324,69.324
2759,81850,81.85
2760,341974,341.974
2761,70165,70.165
2762,74590,74.59
2763,70692,70.692
2764,528326,528.326
2765,61803,61.803
2766,442173,442.173
2767,358912,358.912
2768,97838,97.838
2769,103030,103.03
2770,158539,158.539
2771,98333,98.333
2772,86347,86.347
2773,156844,156.844
2774,93207,93.207
2775,100502,100.502
2776,135203,135.203
2777,138171,138.171
2778,115541,115.541
2779,105012,105.012
2780,111556,111.556
2781,126243,126.243
2782,126408,126.408
2783,99500,99.5
2784,104820,104.82
2785,96855,96.855
2786,117610,117.61
2787,119986,119.986
2788,106256,106.256
2789,101475,101.475
2790,101094,101.094
2791,140010,140.01
2792,125138,125.138
2793,106589,106.589
2794,114511,114.511
2795,107456,107.456
2796,133181,133.181
2797,97952,97.952
2798,87427,87.427
2799,84741,84.741
2800,117361,117.361
2801,251720,251.72
2802,97877,97.877
2803,92648,92.648
2804,213103,213.103
2805,95056,95.056
2806,135974,135.974
2807,89859,89.859
2808,603346,603.346
2809,87972,87.972
2810,86117,86.117
2811,84331,84.331
2812,112402,112.402
2813,93230,93.23
2814,82848,82.848
2815,78213,78.213
2816,182668,182.668
2817,91346,91.346
2818,121603,121.603
2819,127645,127.645
2820,100985,100.985
2821,77181,77.181
2822,80490,80.49
2823,83114,83.114
2824,205617,205.617
2825,62646,62.646
2826,466503,466.503
2827,126000,126.0
2828,133480,133.48
2829,91762,91.762
2830,88531,88.531
2831,234714,234.714
2832,97977,97.977
2833,65079,65.079
2834,68875,68.875
2835,85500,85.5
2836,93434,93.434
2837,73816,73.816
2838,74143,74.143
2839,68934,68.934
2840,92447,92.447
2841,74097,74.097
2842,137404,137.404
2843,195823,195.823
2844,95817,95.817
2845,67476,67.476
2846,103582,103.582
2847,250343,250.343
2848,427527,427.527
2849,107306,107.306
2850,102262,102.262
2851,170682,170.682
2852,88549,88.549
2853,80102,80.102
2854,206920,206.92
2855,102870,102.87
2856,115671,115.671
2857,190933,190.933
2858,101256,101.256
2859,69152,69.152
2860,101183,101.183
2861,105503,105.503
2862,211800,211.8
2863,98709,98.709
2864,111681,111.681
2865,80054,80.054
2866,107910,107.91
2867,289941,289.941
2868,113778,113.778
2869,73730,73.73
2870,95365,95.365
2871,92418,92.418
2872,385320,385.32
2873,79173,79.173
2874,103059,103.059
2875,112535,112.535
2876,97225,97.225
2877,165827,165.827
2878,232236,232.236
2879,100713,100.713
2880,108376,108.376
2881,119361,119.361
2882,153626,153.626
2883,116870,116.87
2884,101592,101.592
2885,84023,84.023
2886,122376,122.376
2887,139676,139.676
2888,96821,96.821
2889,213512,213.512
2890,199016,199.016
2891,97239,97.239
