packet_counter,decrypt_time_ns,decrypt_time_us
1495,88407,88.407
1496,102644,102.644
1497,102590,102.59
1498,262482,262.482
1499,94196,94.196
1500,82816,82.816
1501,59204,59.204
1502,121070,121.07
1503,77709,77.709
1504,87668,87.668
1505,94971,94.971
1506,569864,569.864
1507,82433,82.433
1508,79567,79.567
1509,64451,64.451
1510,67061,67.061
1511,63002,63.002
1512,96358,96.358
1513,84746,84.746
1514,78832,78.832
1515,59691,59.691
1516,84408,84.408
1517,54792,54.792
1518,67792,67.792
1519,84115,84.115
1520,84247,84.247
1521,59687,59.687
1522,87069,87.069
1523,88826,88.826
1524,62958,62.958
1525,75173,75.173
1526,100698,100.698
1527,92331,92.331
1528,68603,68.603
1529,114309,114.309
1530,83318,83.318
1531,76257,76.257
1532,116570,116.57
1533,82245,82.245
1534,86236,86.236
1535,73194,73.194
1536,91106,91.106
1537,246025,246.025
1538,72239,72.239
1539,69636,69.636
1540,70600,70.6
1541,74774,74.774
1542,361881,361.881
1543,83103,83.103
1544,76703,76.703
1545,81870,81.87
1546,58924,58.924
1547,88354,88.354
1548,92311,92.311
1549,68049,68.049
1550,72942,72.942
1551,214103,214.103
1552,263227,263.227
1553,88503,88.503
1554,83240,83.24
1555,85572,85.572
1556,101422,101.422
1557,83309,83.309
1558,68852,68.852
1559,87426,87.426
1560,80780,80.78
1561,82198,82.198
1562,94347,94.347
1563,84484,84.484
1564,79968,79.968
1565,77669,77.669
1566,74212,74.212
1567,84964,84.964
1568,85867,85.867
1569,63869,63.869
1570,77796,77.796
1571,70642,70.642
1572,105494,105.494
1573,98062,98.062
1574,96332,96.332
1575,93907,93.907
1576,102366,102.366
1577,83784,83.784
1578,59671,59.671
1579,93463,93.463
1580,82640,82.64
1581,97338,97.338
1582,434509,434.509
1583,89265,89.265
1584,92261,92.261
1585,81340,81.34
1586,115751,115.751
1587,116397,116.397
1588,357807,357.807
1589,62193,62.193
1590,82173,82.173
1591,77658,77.658
1592,119916,119.916
1593,98423,98.423
1594,70881,70.881
1595,106270,106.27
1596,101163,101.163
1597,117193,117.193
1598,169499,169.499
1599,89149,89.149
1600,232899,232.899
1601,68158,68.158
1602,92990,92.99
1603,92350,92.35
1604,81091,81.091
1605,83609,83.609
1606,67090,67.09
1607,74589,74.589
1608,109713,109.713
1609,108351,108.351
1610,379202,379.202
1611,126503,126.503
1612,116741,116.741
1613,99379,99.379
1614,100607,100.607
1615,73090,73.09
1616,68285,68.285
1617,81261,81.261
1618,92796,92.796
1619,92559,92.559
1620,93799,93.799
1621,73231,73.231
1622,60495,60.495
1623,79615,79.615
1624,71378,71.378
1625,67033,67.033
1626,61766,61.766
1627,59649,59.649
1628,85954,85.954
1629,68008,68.008
1630,90147,90.147
1631,102353,102.353
1632,101767,101.767
1633,98124,98.124
1634,88091,88.091
1635,89217,89.217
1636,87271,87.271
1637,87905,87.905
1638,80208,80.208
1639,54644,54.644
1640,74261,74.261
1641,67504,67.504
1642,81342,81.342
1643,76413,76.413
1644,221633,221.633
1645,55816,55.816
1646,58470,58.47
1647,83262,83.262
1648,91000,91.0
1649,67196,67.196
1650,99518,99.518
1651,58003,58.003
1652,68190,68.19
1653,62667,62.667
1654,352373,352.373
1655,109552,109.552
1656,78781,78.781
1657,121019,121.019
1658,81138,81.138
1659,77443,77.443
1660,79999,79.999
1661,85947,85.947
1662,378112,378.112
1663,75544,75.544
1664,138292,138.292
1665,82203,82.203
1666,75763,75.763
1667,77673,77.673
1668,81270,81.27
1669,58487,58.487
1670,73521,73.521
1671,62747,62.747
1672,104103,104.103
1673,98729,98.729
1674,84607,84.607
1675,77106,77.106
1676,308599,308.599
1677,96577,96.577
1678,126535,126.535
1679,95765,95.765
1680,74586,74.586
1681,123246,123.246
1682,87832,87.832
1683,111561,111.561
1684,385209,385.209
1685,85888,85.888
1686,108363,108.363
1687,113030,113.03
1688,106845,106.845
1689,94737,94.737
1690,70401,70.401
1691,69275,69.275
1692,397324,397.324
1693,151263,151.263
1694,78489,78.489
1695,78139,78.139
1696,170249,170.249
1697,88741,88.741
1698,119487,119.487
1699,89600,89.6
1700,98865,98.865
1701,92052,92.052
1702,168782,168.782
1703,108447,108.447
1704,86141,86.141
1705,84486,84.486
1706,70310,70.31
1707,88690,88.69
1708,84648,84.648
1709,78817,78.817
1710,70562,70.562
1711,53968,53.968
1712,66376,66.376
1713,85481,85.481
1714,54870,54.87
1715,83948,83.948
1716,75964,75.964
1717,79772,79.772
1718,72154,72.154
1719,59149,59.149
1720,74522,74.522
1721,50257,50.257
1722,457764,457.764
1723,81385,81.385
1724,74797,74.797
1725,72214,72.214
1726,82555,82.555
1727,81413,81.413
1728,85291,85.291
1729,70115,70.115
1730,76642,76.642
1731,74641,74.641
1732,274380,274.38
1733,105568,105.568
1734,99845,99.845
1735,69883,69.883
1736,86789,86.789
1737,237551,237.551
1738,96003,96.003
1739,213715,213.715
1740,76119,76.119
1741,76587,76.587
1742,84193,84.193
1743,85555,85.555
1744,67093,67.093
1745,64379,64.379
1746,70117,70.117
1747,84444,84.444
1748,90057,90.057
1749,58589,58.589
1750,78962,78.962
1751,68672,68.672
1752,92143,92.143
1753,63023,63.023
1754,80025,80.025
1755,64193,64.193
1756,275091,275.091
1757,120085,120.085
1758,96847,96.847
1759,86086,86.086
1760,96715,96.715
1761,84355,84.355
1762,87867,87.867
1763,97838,97.838
1764,99626,99.626
1765,61904,61.904
1766,64483,64.483
1767,75981,75.981
1768,84078,84.078
1769,58346,58.346
1770,70317,70.317
1771,65539,65.539
1772,107226,107.226
1773,94701,94.701
1774,77191,77.191
1775,91142,91.142
1776,102954,102.954
1777,77429,77.429
1778,200729,200.729
1779,83526,83.526
1780,93875,93.875
1781,79142,79.142
1782,93078,93.078
1783,290477,290.477
1784,132224,132.224
1785,116340,116.34
1786,102017,102.017
1787,113822,113.822
1788,80628,80.628
1789,79208,79.208
1790,95702,95.702
1791,66869,66.869
1792,115384,115.384
1793,114636,114.636
1794,110635,110.635
1795,85368,85.368
1796,117485,117.485
1797,134090,134.09
1798,98548,98.548
1799,80772,80.772
1800,138761,138.761
1801,67714,67.714
1802,111797,111.797
1803,82351,82.351
1804,103762,103.762
1805,65836,65.836
1806,295675,295.675
1807,70337,70.337
1808,71570,71.57
1809,86658,86.658
1810,74403,74.403
1811,74433,74.433
1812,72708,72.708
1813,79901,79.901
1814,62777,62.777
1815,55976,55.976
1816,79671,79.671
1817,113131,113.131
1818,87546,87.546
1819,81057,81.057
1820,68263,68.263
1821,80806,80.806
1822,85278,85.278
1823,77261,77.261
1824,76989,76.989
1825,66916,66.916
1826,74610,74.61
1827,93132,93.132
1828,84664,84.664
1829,79135,79.135
1830,85659,85.659
1831,55566,55.566
1832,83706,83.706
1833,76688,76.688
1834,109708,109.708
1835,97569,97.569
1836,88195,88.195
1837,93900,93.9
1838,86754,86.754
1839,77992,77.992
1840,73609,73.609
1841,76903,76.903
1842,74639,74.639
1843,58127,58.127
1844,70425,70.425
1845,74796,74.796
1846,70746,70.746
1847,87865,87.865
1848,113751,113.751
1849,75686,75.686
1850,245473,245.473
1851,77808,77.808
1852,90779,90.779
1853,88946,88.946
1854,81829,81.829
1855,79716,79.716
1856,64669,64.669
1857,80274,80.274
1858,92674,92.674
1859,94731,94.731
1860,82985,82.985
1861,84260,84.26
1862,82090,82.09
1863,102887,102.887
1864,105656,105.656
1865,83708,83.708
1866,77261,77.261
1867,75105,75.105
1868,80875,80.875
1869,63106,63.106
1870,68988,68.988
1871,69968,69.968
1872,107230,107.23
1873,81753,81.753
1874,91748,91.748
1875,98385,98.385
1876,94820,94.82
1877,114683,114.683
1878,68627,68.627
1879,67797,67.797
1880,86724,86.724
1881,80341,80.341
1882,91629,91.629
1883,90897,90.897
1884,71896,71.896
1885,131378,131.378
1886,89114,89.114
1887,110219,110.219
1888,101427,101.427
1889,75401,75.401
1890,77169,77.169
1891,75482,75.482
1892,81740,81.74
1893,102649,102.649
1894,98619,98.619
1895,107201,107.201
1896,94683,94.683
1897,81526,81.526
1898,94519,94.519
1899,63538,63.538
1900,73660,73.66
1901,64562,64.562
1902,70287,70.287
1903,88040,88.04
1904,65137,65.137
1905,68513,68.513
1906,54529,54.529
1907,77081,77.081
1908,68624,68.624
1909,48152,48.152
1910,55014,55.014
1911,44595,44.595
1912,48793,48.793
1913,57737,57.737
1914,58291,58.291
1915,82316,82.316
1916,93495,93.495
1917,97366,97.366
1918,88648,88.648
1919,78381,78.381
1920,70015,70.015
1921,59382,59.382
1922,67369,67.369
1923,151745,151.745
1924,53181,53.181
1925,79263,79.263
1926,72604,72.604
1927,77945,77.945
1928,67512,67.512
1929,41169,41.169
1930,53768,53.768
1931,56482,56.482
1932,62497,62.497
1933,62026,62.026
1934,328271,328.271
1935,55310,55.31
1936,101023,101.023
1937,75030,75.03
1938,64745,64.745
1939,61086,61.086
1940,62262,62.262
1941,56809,56.809
1942,65914,65.914
1943,64211,64.211
1944,56224,56.224
1945,61039,61.039
1946,56447,56.447
1947,62812,62.812
1948,70430,70.43
1949,121785,121.785
1950,55111,55.111
1951,59287,59.287
1952,63142,63.142
1953,73777,73.777
1954,92125,92.125
1955,64125,64.125
1956,59244,59.244
1957,96419,96.419
1958,68298,68.298
1959,58374,58.374
1960,63203,63.203
1961,62032,62.032
1962,62174,62.174
1963,70604,70.604
1964,68370,68.37
1965,62739,62.739
1966,59283,59.283
1967,68432,68.432
1968,57938,57.938
1969,52843,52.843
1970,57610,57.61
1971,59042,59.042
1972,81509,81.509
1973,88944,88.944
1974,179035,179.035
1975,85312,85.312
1976,68220,68.22
1977,75776,75.776
1978,66973,66.973
1979,240709,240.709
1980,63286,63.286
1981,60862,60.862
1982,70694,70.694
1983,54693,54.693
1984,241252,241.252
1985,83139,83.139
1986,87050,87.05
1987,140179,140.179
1988,62721,62.721
1989,50699,50.699
1990,71928,71.928
1991,45021,45.021
1992,106105,106.105
1993,102093,102.093
1994,66287,66.287
1995,92754,92.754
1996,83390,83.39
1997,117487,117.487
1998,88496,88.496
1999,83613,83.613
2000,72233,72.233
2001,379951,379.951
2002,92145,92.145
2003,93784,93.784
2004,75675,75.675
2005,88130,88.13
2006,61541,61.541
2007,64540,64.54
2008,73521,73.521
2009,110811,110.811
2010,100914,100.914
2011,143295,143.295
2012,81621,81.621
2013,85953,85.953
2014,56403,56.403
2015,84819,84.819
2016,153377,153.377
2017,85354,85.354
2018,73978,73.978
2019,99818,99.818
2020,78378,78.378
2021,97575,97.575
2022,78925,78.925
2023,92725,92.725
2024,114413,114.413
2025,90327,90.327
2026,114695,114.695
2027,70328,70.328
2028,76017,76.017
2029,80322,80.322
2030,125565,125.565
2031,286426,286.426
2032,130759,130.759
2033,90635,90.635
2034,123933,123.933
2035,93366,93.366
2036,158851,158.851
2037,114383,114.383
2038,122674,122.674
2039,249454,249.454
2040,103171,103.171
2041,127541,127.541
2042,117218,117.218
2043,90032,90.032
2044,102752,102.752
2045,118249,118.249
2046,116787,116.787
2047,102902,102.902
2048,85850,85.85
2049,110472,110.472
2050,114348,114.348
2051,72860,72.86
2052,85020,85.02
2053,83427,83.427
2054,63889,63.889
2055,82357,82.357
2056,66408,66.408
2057,77485,77.485
2058,60039,60.039
2059,73832,73.832
2060,89211,89.211
2061,105960,105.96
2062,82450,82.45
2063,87313,87.313
2064,63073,63.073
2065,61671,61.671
2066,78000,78.0
2067,82766,82.766
2068,111387,111.387
2069,74679,74.679
2070,65416,65.416
2071,94389,94.389
2072,81219,81.219
2073,91601,91.601
2074,88198,88.198
2075,84438,84.438
2076,84506,84.506
2077,75848,75.848
2078,68884,68.884
2079,98107,98.107
2080,82304,82.304
2081,55081,55.081
2082,74631,74.631
2083,77266,77.266
2084,218118,218.118
2085,88667,88.667
2086,340986,340.986
2087,53612,53.612
2088,87088,87.088
2089,68382,68.382
2090,114758,114.758
2091,120499,120.499
2092,90865,90.865
2093,64901,64.901
2094,69511,69.511
2095,87116,87.116
2096,81912,81.912
2097,76582,76.582
2098,72013,72.013
2099,94896,94.896
2100,240473,240.473
2101,108988,108.988
2102,63087,63.087
2103,88056,88.056
2104,77561,77.561
2105,74509,74.509
2106,75526,75.526
2107,70332,70.332
2108,81697,81.697
2109,115180,115.18
2110,111947,111.947
2111,137599,137.599
2112,98587,98.587
2113,67469,67.469
2114,66009,66.009
2115,88429,88.429
2116,139172,139.172
2117,357745,357.745
2118,76212,76.212
2119,115619,115.619
2120,70237,70.237
2121,178659,178.659
2122,79840,79.84
2123,110835,110.835
2124,79406,79.406
2125,388677,388.677
2126,117272,117.272
2127,109364,109.364
2128,93550,93.55
2129,66909,66.909
2130,117947,117.947
2131,78461,78.461
2132,94565,94.565
2133,94653,94.653
2134,60134,60.134
2135,96839,96.839
2136,93526,93.526
2137,89299,89.299
2138,112878,112.878
2139,53281,53.281
2140,106582,106.582
2141,100994,100.994
2142,107925,107.925
2143,141462,141.462
2144,97914,97.914
2145,112375,112.375
2146,616352,616.352
2147,96853,96.853
2148,109192,109.192
2149,99290,99.29
2150,82340,82.34
2151,248334,248.334
2152,83757,83.757
2153,63923,63.923
2154,65655,65.655
2155,88314,88.314
2156,504668,504.668
2157,63960,63.96
2158,68855,68.855
2159,73820,73.82
2160,83508,83.508
2161,253862,253.862
2162,82113,82.113
2163,78715,78.715
2164,51515,51.515
2165,83165,83.165
2166,87312,87.312
2167,52818,52.818
2168,77200,77.2
2169,84376,84.376
2170,71300,71.3
2171,230387,230.387
2172,88501,88.501
2173,94302,94.302
2174,85045,85.045
2175,68158,68.158
2176,226212,226.212
2177,80473,80.473
2178,88763,88.763
2179,75921,75.921
2180,79631,79.631
2181,220815,220.815
2182,213284,213.284
2183,64957,64.957
2184,532764,532.764
2185,75965,75.965
2186,55830,55.83
2187,74327,74.327
2188,57988,57.988
2189,69778,69.778
2190,77887,77.887
2191,318892,318.892
2192,364655,364.655
2193,106260,106.26
2194,104751,104.751
2195,124584,124.584
2196,71549,71.549
2197,87644,87.644
2198,95054,95.054
2199,57125,57.125
2200,98178,98.178
2201,96821,96.821
2202,108024,108.024
2203,78771,78.771
2204,239063,239.063
2205,65718,65.718
2206,416131,416.131
2207,73275,73.275
2208,72193,72.193
2209,67417,67.417
2210,76150,76.15
2211,85775,85.775
2212,77311,77.311
2213,89480,89.48
2214,88145,88.145
2215,88159,88.159
2216,149370,149.37
2217,102803,102.803
2218,107982,107.982
2219,89525,89.525
2220,130609,130.609
2221,85592,85.592
2222,87701,87.701
2223,92302,92.302
2224,320294,320.294
2225,90421,90.421
2226,228533,228.533
2227,127362,127.362
2228,76953,76.953
2229,100754,100.754
2230,72660,72.66
2231,73779,73.779
2232,97093,97.093
2233,100380,100.38
2234,78922,78.922
2235,88881,88.881
2236,75886,75.886
2237,73903,73.903
2238,297027,297.027
2239,76565,76.565
2240,122070,122.07
2241,223874,223.874
2242,81198,81.198
2243,135534,135.534
2244,369299,369.299
2245,121715,121.715
2246,103685,103.685
2247,85535,85.535
2248,98762,98.762
2249,106301,106.301
2250,104118,104.118
2251,90880,90.88
2252,124248,124.248
2253,106186,106.186
2254,95423,95.423
2255,83617,83.617
2256,96057,96.057
2257,80093,80.093
2258,97733,97.733
2259,72350,72.35
2260,113625,113.625
2261,541259,541.259
2262,119758,119.758
2263,102879,102.879
2264,70515,70.515
2265,66710,66.71
2266,82005,82.005
2267,87037,87.037
2268,84494,84.494
2269,72236,72.236
2270,86591,86.591
2271,83544,83.544
2272,613775,613.775
2273,78978,78.978
2274,339943,339.943
2275,74235,74.235
2276,80082,80.082
2277,72002,72.002
2278,104704,104.704
2279,84425,84.425
2280,67475,67.475
2281,88832,88.832
2282,82343,82.343
2283,88912,88.912
2284,508426,508.426
2285,106953,106.953
2286,92858,92.858
2287,85215,85.215
2288,87166,87.166
2289,70105,70.105
2290,86993,86.993
2291,144648,144.648
2292,63181,63.181
2293,77561,77.561
2294,75741,75.741
2295,115490,115.49
2296,109270,109.27
2297,84927,84.927
2298,104846,104.846
2299,94886,94.886
2300,111911,111.911
2301,238736,238.736
2302,225527,225.527
2303,72921,72.921
2304,60628,60.628
2305,88070,88.07
2306,142312,142.312
2307,62831,62.831
2308,80507,80.507
2309,79834,79.834
2310,395620,395.62
2311,235571,235.571
2312,59479,59.479
2313,73922,73.922
2314,66635,66.635
2315,96330,96.33
2316,107863,107.863
2317,269761,269.761
2318,82436,82.436
2319,76255,76.255
2320,85395,85.395
2321,103161,103.161
2322,68453,68.453
2323,99376,99.376
2324,76884,76.884
2325,80332,80.332
2326,320271,320.271
2327,84883,84.883
2328,104376,104.376
2329,127955,127.955
2330,90959,90.959
2331,88066,88.066
2332,100665,100.665
2333,107604,107.604
2334,62774,62.774
2335,124539,124.539
2336,148921,148.921
2337,75202,75.202
2338,85081,85.081
2339,86251,86.251
2340,254758,254.758
2341,79150,79.15
2342,284681,284.681
2343,113275,113.275
2344,104816,104.816
2345,109771,109.771
2346,117869,117.869
2347,103862,103.862
2348,95736,95.736
2349,283543,283.543
2350,92080,92.08
2351,111556,111.556
2352,87461,87.461
2353,90702,90.702
2354,104779,104.779
2355,73550,73.55
2356,75482,75.482
2357,80798,80.798
2358,76000,76.0
2359,84038,84.038
2360,71425,71.425
2361,89393,89.393
2362,371224,371.224
2363,71563,71.563
2364,59046,59.046
2365,81868,81.868
2366,72967,72.967
2367,77680,77.68
2368,76393,76.393
2369,62246,62.246
2370,69674,69.674
2371,88217,88.217
2372,86987,86.987
2373,79988,79.988
2374,493937,493.937
2375,81434,81.434
2376,72545,72.545
2377,70274,70.274
2378,82116,82.116
2379,54455,54.455
2380,75836,75.836
2381,79397,79.397
2382,76583,76.583
2383,57219,57.219
2384,74860,74.86
2385,74670,74.67
2386,82915,82.915
2387,57332,57.332
2388,52614,52.614
2389,70028,70.028
2390,72540,72.54
2391,74562,74.562
2392,89314,89.314
2393,118589,118.589
2394,69017,69.017
2395,80961,80.961
2396,87321,87.321
2397,109455,109.455
2398,89674,89.674
2399,84489,84.489
2400,84888,84.888
2401,62553,62.553
2402,86251,86.251
2403,82206,82.206
2404,83091,83.091
2405,60526,60.526
2406,88435,88.435
2407,79834,79.834
2408,61047,61.047
2409,58175,58.175
2410,70999,70.999
2411,94627,94.627
2412,63204,63.204
2413,103400,103.4
2414,90475,90.475
2415,87194,87.194
2416,150890,150.89
2417,94974,94.974
2418,91643,91.643
2419,82471,82.471
2420,78285,78.285
2421,101573,101.573
2422,87225,87.225
2423,84179,84.179
2424,92128,92.128
2425,83835,83.835
2426,105252,105.252
2427,79660,79.66
2428,70981,70.981
2429,75966,75.966
2430,89306,89.306
2431,93065,93.065
2432,95771,95.771
2433,84635,84.635
2434,88959,88.959
2435,81115,81.115
2436,92439,92.439
2437,99053,99.053
2438,116523,116.523
2439,92074,92.074
2440,125999,125.999
2441,259593,259.593
2442,85786,85.786
2443,98819,98.819
2444,80844,80.844
2445,84264,84.264
2446,94800,94.8
2447,122995,122.995
2448,127688,127.688
2449,103321,103.321
2450,104423,104.423
2451,90074,90.074
2452,64844,64.844
2453,84291,84.291
2454,72635,72.635
2455,58027,58.027
2456,90944,90.944
2457,61447,61.447
2458,77211,77.211
2459,55905,55.905
2460,81358,81.358
2461,76076,76.076
2462,90261,90.261
2463,70413,70.413
2464,81234,81.234
2465,88991,88.991
2466,51115,51.115
2467,65603,65.603
2468,81883,81.883
2469,82371,82.371
2470,62733,62.733
2471,102599,102.599
2472,75290,75.29
2473,74284,74.284
2474,61354,61.354
2475,75056,75.056
2476,66035,66.035
2477,81281,81.281
2478,68982,68.982
2479,66058,66.058
2480,96424,96.424
2481,57823,57.823
2482,68467,68.467
2483,108789,108.789
2484,83580,83.58
2485,135436,135.436
2486,90706,90.706
2487,68985,68.985
2488,66863,66.863
2489,59626,59.626
2490,63459,63.459
2491,63201,63.201
2492,64321,64.321
2493,73722,73.722
2494,70321,70.321
2495,59130,59.13
2496,57482,57.482
2497,93156,93.156
2498,107818,107.818
2499,128639,128.639
2500,96550,96.55
2501,66327,66.327
2502,65743,65.743
2503,84619,84.619
2504,76780,76.78
2505,277949,277.949
2506,58598,58.598
2507,64415,64.415
2508,74984,74.984
2509,76458,76.458
2510,85588,85.588
2511,54615,54.615
2512,60841,60.841
2513,89406,89.406
2514,86143,86.143
2515,68156,68.156
2516,172302,172.302
2517,231873,231.873
2518,83383,83.383
2519,84875,84.875
2520,179935,179.935
2521,69114,69.114
2522,89889,89.889
2523,123793,123.793
2524,82106,82.106
2525,102809,102.809
2526,96415,96.415
2527,96128,96.128
2528,99323,99.323
2529,91882,91.882
2530,93481,93.481
2531,87626,87.626
2532,98295,98.295
2533,175033,175.033
2534,88853,88.853
2535,92871,92.871
2536,99032,99.032
2537,87758,87.758
2538,85173,85.173
2539,145647,145.647
2540,82540,82.54
2541,103921,103.921
2542,87029,87.029
2543,235743,235.743
2544,152671,152.671
2545,105881,105.881
2546,86880,86.88
2547,91899,91.899
2548,124104,124.104
2549,98144,98.144
2550,210480,210.48
2551,82822,82.822
2552,74616,74.616
2553,74155,74.155
2554,68101,68.101
2555,88212,88.212
2556,57695,57.695
2557,81958,81.958
2558,91770,91.77
2559,76961,76.961
2560,77093,77.093
2561,80970,80.97
2562,77969,77.969
2563,85518,85.518
2564,59209,59.209
2565,85076,85.076
2566,79549,79.549
2567,79242,79.242
2568,86208,86.208
2569,78634,78.634
2570,79837,79.837
2571,96472,96.472
2572,82257,82.257
2573,91817,91.817
2574,82616,82.616
2575,94451,94.451
2576,52565,52.565
2577,93151,93.151
2578,101160,101.16
2579,82819,82.819
2580,80763,80.763
2581,71963,71.963
2582,57849,57.849
2583,77809,77.809
2584,74093,74.093
2585,75229,75.229
2586,66373,66.373
2587,90767,90.767
2588,64912,64.912
2589,71158,71.158
2590,81394,81.394
2591,80786,80.786
2592,74948,74.948
2593,70565,70.565
2594,70153,70.153
2595,192733,192.733
2596,124129,124.129
2597,186132,186.132
2598,63931,63.931
2599,89711,89.711
2600,121480,121.48
2601,94164,94.164
2602,93014,93.014
2603,65036,65.036
2604,103059,103.059
2605,178849,178.849
2606,82399,82.399
2607,75436,75.436
2608,79498,79.498
2609,61761,61.761
2610,111145,111.145
2611,86681,86.681
2612,92071,92.071
2613,73518,73.518
2614,85871,85.871
2615,74071,74.071
2616,158292,158.292
2617,126203,126.203
2618,87324,87.324
2619,194736,194.736
2620,82234,82.234
2621,73540,73.54
2622,99724,99.724
2623,138466,138.466
2624,94713,94.713
2625,94640,94.64
2626,89156,89.156
2627,111736,111.736
2628,100049,100.049
2629,83226,83.226
2630,89154,89.154
2631,71620,71.62
2632,104172,104.172
2633,92038,92.038
2634,87643,87.643
2635,80123,80.123
2636,90769,90.769
2637,92522,92.522
2638,106292,106.292
2639,102585,102.585
2640,132778,132.778
2641,71858,71.858
2642,82233,82.233
2643,116368,116.368
2644,89619,89.619
2645,108869,108.869
2646,84840,84.84
2647,105617,105.617
2648,107718,107.718
2649,102724,102.724
2650,78158,78.158
2651,113250,113.25
2652,99697,99.697
2653,119701,119.701
2654,91009,91.009
2655,74216,74.216
2656,73599,73.599
2657,81527,81.527
2658,134682,134.682
2659,69448,69.448
2660,70594,70.594
2661,77535,77.535
2662,81503,81.503
2663,90439,90.439
2664,57358,57.358
2665,83628,83.628
2666,75581,75.581
2667,90266,90.266
2668,93832,93.832
2669,66051,66.051
2670,89939,89.939
2671,79723,79.723
2672,213087,213.087
2673,82829,82.829
2674,65351,65.351
2675,60558,60.558
2676,74817,74.817
2677,80816,80.816
2678,91990,91.99
2679,76909,76.909
2680,81031,81.031
2681,77473,77.473
2682,81544,81.544
2683,84864,84.864
2684,60818,60.818
2685,76946,76.946
2686,98173,98.173
2687,85219,85.219
2688,81943,81.943
2689,69246,69.246
2690,140499,140.499
2691,70819,70.819
2692,76499,76.499
2693,71132,71.132
2694,70348,70.348
2695,69358,69.358
2696,62291,62.291
2697,87589,87.589
2698,89628,89.628
2699,80785,80.785
2700,97528,97.528
2701,76531,76.531
2702,104785,104.785
2703,106822,106.822
2704,80865,80.865
2705,98603,98.603
2706,85449,85.449
2707,88576,88.576
2708,77091,77.091
2709,82503,82.503
2710,79357,79.357
2711,84445,84.445
2712,82126,82.126
2713,79061,79.061
2714,76178,76.178
2715,128886,128.886
2716,63993,63.993
2717,115237,115.237
2718,72560,72.56
2719,96352,96.352
2720,107193,107.193
2721,80600,80.6
2722,93437,93.437
2723,77201,77.201
2724,112035,112.035
2725,104879,104.879
2726,122243,122.243
2727,97863,97.863
2728,70482,70.482
2729,112793,112.793
2730,95240,95.24
2731,90963,90.963
2732,111746,111.746
2733,98164,98.164
2734,101023,101.023
2735,74166,74.166
2736,105059,105.059
2737,103781,103.781
2738,94502,94.502
2739,111995,111.995
2740,108616,108.616
2741,89554,89.554
2742,92892,92.892
2743,82576,82.576
2744,83904,83.904
2745,200231,200.231
2746,102408,102.408
2747,110293,110.293
2748,101718,101.718
2749,110605,110.605
2750,107798,107.798
2751,103058,103.058
2752,90321,90.321
2753,123317,123.317
2754,102749,102.749
2755,87482,87.482
2756,77585,77.585
2757,65863,65.863
2758,66510,66.51
2759,71662,71.662
2760,92462,92.462
2761,83576,83.576
2762,97249,97.249
2763,62056,62.056
2764,63767,63.767
2765,85927,85.927
2766,80288,80.288
2767,111699,111.699
2768,84512,84.512
2769,78539,78.539
2770,79941,79.941
2771,62945,62.945
2772,59065,59.065
2773,76231,76.231
2774,75667,75.667
2775,84779,84.779
2776,72158,72.158
2777,76628,76.628
2778,88865,88.865
2779,83194,83.194
2780,86993,86.993
2781,78723,78.723
2782,70045,70.045
2783,77544,77.544
2784,74107,74.107
2785,79952,79.952
2786,72446,72.446
2787,79809,79.809
2788,60103,60.103
2789,76585,76.585
2790,71367,71.367
2791,72378,72.378
2792,75871,75.871
2793,124952,124.952
2794,55645,55.645
2795,79681,79.681
2796,80858,80.858
2797,76027,76.027
2798,64998,64.998
2799,61942,61.942
2800,63227,63.227
2801,69241,69.241
2802,74334,74.334
2803,81332,81.332
2804,548374,548.374
2805,101300,101.3
2806,86612,86.612
2807,95740,95.74
2808,64219,64.219
2809,80436,80.436
2810,84687,84.687
2811,89034,89.034
2812,70246,70.246
2813,86747,86.747
2814,82923,82.923
2815,80488,80.488
2816,60057,60.057
2817,101486,101.486
2818,103573,103.573
2819,89545,89.545
2820,74752,74.752
2821,189130,189.13
2822,63273,63.273
2823,137564,137.564
2824,99079,99.079
2825,98755,98.755
2826,81629,81.629
2827,91827,91.827
2828,91478,91.478
2829,83978,83.978
2830,88994,88.994
2831,74489,74.489
2832,93877,93.877
2833,93290,93.29
2834,92261,92.261
2835,89801,89.801
2836,88965,88.965
2837,104676,104.676
2838,97871,97.871
2839,101042,101.042
2840,104126,104.126
2841,99474,99.474
2842,101819,101.819
2843,93820,93.82
2844,102239,102.239
2845,108888,108.888
2846,106594,106.594
2847,108827,108.827
2848,106508,106.508
2849,94827,94.827
2850,246372,246.372
2851,93133,93.133
2852,87290,87.29
2853,80947,80.947
2854,82725,82.725
2855,116531,116.531
2856,89803,89.803
2857,88952,88.952
2858,67821,67.821
2859,85898,85.898
2860,77682,77.682
2861,91001,91.001
2862,81369,81.369
2863,78958,78.958
2864,64920,64.92
2865,72529,72.529
2866,61651,61.651
2867,89962,89.962
2868,96737,96.737
2869,83675,83.675
2870,99111,99.111
2871,66625,66.625
2872,73350,73.35
2873,82906,82.906
2874,71113,71.113
2875,75989,75.989
2876,77993,77.993
2877,75849,75.849
2878,66197,66.197
2879,61735,61.735
2880,80966,80.966
2881,89955,89.955
2882,82358,82.358
2883,80541,80.541
2884,70831,70.831
2885,72070,72.07
2886,67016,67.016
2887,73533,73.533
2888,71759,71.759
2889,68874,68.874
2890,67140,67.14
2891,90387,90.387
